OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal
3353,1107,38,2,462.4,42.89,881.91
3354,1107,20,3,128.03,16.03,368.06
3355,1108,2,2,142.27,5.87,278.67
3356,1108,20,3,128.03,9.95,374.14
3357,1108,1,2,367.27,33.63,700.91
3358,1108,14,2,153.82,18.51,289.13
3359,1108,12,1,431.78,79.52,352.26
3360,1109,5,1,42.43,7.24,35.19
3361,1109,7,3,78.42,0.78,234.48
3362,1110,25,1,497.62,36.63,460.99
3363,1110,37,3,99.91,3.81,295.92
3364,1110,11,2,196.99,29.23,364.75
3365,1110,7,2,78.42,1.19,155.65
3366,1111,20,1,128.03,6.73,121.3
3367,1112,31,1,74.83,0.21,74.62
3368,1113,36,1,103.88,15.2,88.68
3369,1113,18,1,168.84,7.28,161.56
3370,1113,2,2,142.27,19.29,265.25
3371,1113,37,1,99.91,0.74,99.17
3372,1113,31,2,74.83,12.43,137.23
3373,1114,18,3,168.84,9.51,497.01
3374,1115,13,1,443.55,88.34,355.21
3375,1115,16,1,457.19,79.87,377.32
3376,1115,29,2,453.66,50.71,856.61
3377,1116,19,2,440.57,7.79,873.35
3378,1117,24,3,380.08,11.08,1129.16
3379,1117,36,3,103.88,13.28,298.36
3380,1118,23,3,437.49,47.45,1265.02
3381,1118,19,2,440.57,84.71,796.43
3382,1118,10,1,317.45,38.23,279.22
3383,1118,32,1,241.76,16.09,225.67
3384,1119,3,3,386.47,70.98,1088.43
3385,1119,22,3,333.28,9.67,990.17
3386,1120,14,1,153.82,25.33,128.49
3387,1120,26,1,231.23,45.81,185.42
3388,1121,17,3,193.22,25.68,553.98
3389,1122,32,3,241.76,40.44,684.84
3390,1122,8,2,205.71,22.56,388.86
3391,1122,21,2,248.14,25.96,470.32
3392,1123,27,3,175.66,22.62,504.36
3393,1123,7,1,78.42,13.09,65.33
3394,1123,15,1,477.37,68.38,408.99
3395,1124,5,1,42.43,6.41,36.02
3396,1124,20,2,128.03,21.13,234.93
3397,1125,2,2,142.27,3.45,281.09
3398,1126,29,2,453.66,60.03,847.29
3399,1126,8,1,205.71,28.71,177
3400,1126,28,2,44.79,3.07,86.51
3401,1127,38,2,462.4,2.87,921.93
3402,1127,31,3,74.83,7.09,217.4
3403,1127,3,2,386.47,58.2,714.74
3404,1127,32,1,241.76,20.44,221.32
3405,1127,21,3,248.14,30.78,713.64
3406,1128,3,2,386.47,42.03,730.91
3407,1128,32,1,241.76,11.87,229.89
3408,1128,6,3,254.62,32.15,731.71
3409,1128,31,1,74.83,6.8,68.03
3410,1129,20,1,128.03,15.71,112.32
3411,1129,36,1,103.88,0.21,103.67
3412,1129,29,1,453.66,53.84,399.82
3413,1130,5,2,42.43,5.92,78.94
3414,1130,33,2,57.5,9.22,105.78
3415,1130,12,3,431.78,56.45,1238.89
3416,1130,30,1,126.62,6.41,120.21
3417,1131,3,3,386.47,25.62,1133.79
3418,1131,19,1,440.57,60.52,380.05
3419,1132,16,2,457.19,4.01,910.37
3420,1132,1,1,367.27,16.41,350.86
3421,1132,25,3,497.62,58.08,1434.78
3422,1132,12,2,431.78,19.75,843.81
3423,1133,9,3,251.82,1.19,754.27
3424,1133,39,2,329.55,24.17,634.93
3425,1134,24,1,380.08,21.2,358.88
3426,1134,35,3,207.28,29.1,592.74
3427,1134,7,1,78.42,1.02,77.4
3428,1134,27,2,175.66,30.84,320.48
3429,1134,31,3,74.83,5.35,219.14
3430,1135,11,1,196.99,22.47,174.52
3431,1136,24,3,380.08,14.1,1126.14
3432,1136,36,2,103.88,2.41,205.35
3433,1136,17,1,193.22,8.98,184.24
3434,1136,31,1,74.83,4.49,70.34
3435,1136,5,3,42.43,5.95,121.34
3436,1137,8,3,205.71,27.4,589.73
3437,1138,16,1,457.19,60.72,396.47
3438,1138,31,2,74.83,7.16,142.5
3439,1138,14,1,153.82,5.3,148.52
3440,1139,33,1,57.5,5.49,52.01
3441,1139,10,1,317.45,35.95,281.5
3442,1140,15,1,477.37,71.83,405.54
3443,1140,17,1,193.22,33.65,159.57
3444,1140,27,2,175.66,0.97,350.35
3445,1141,39,3,329.55,62.57,926.08
3446,1141,15,3,477.37,84.85,1347.26
3447,1141,9,3,251.82,43.91,711.55
3448,1141,31,3,74.83,2.35,222.14
3449,1142,39,3,329.55,5.59,983.06
3450,1142,2,1,142.27,21.99,120.28
3451,1142,27,1,175.66,12.98,162.68
3452,1142,5,2,42.43,2.38,82.48
3453,1143,39,2,329.55,25.45,633.65
3454,1143,21,3,248.14,29.26,715.16
3455,1143,20,3,128.03,23.65,360.44
3456,1143,31,3,74.83,8.97,215.52
3457,1143,33,3,57.5,1.58,170.92
3458,1144,34,3,211.44,21.72,612.6
3459,1144,5,2,42.43,7.86,77
3460,1144,17,2,193.22,35.06,351.38
3461,1144,18,3,168.84,6.46,500.06
3462,1144,19,2,440.57,16.9,864.24
3463,1145,39,3,329.55,58.7,929.95
3464,1145,28,1,44.79,7.19,37.6
3465,1145,13,3,443.55,26.17,1304.48
3466,1146,38,3,462.4,66.84,1320.36
3467,1146,34,2,211.44,27,395.88
3468,1146,12,1,431.78,51.65,380.13
3469,1146,8,3,205.71,34.16,582.97
3470,1147,26,3,231.23,12.52,681.17
3471,1147,31,3,74.83,6.87,217.62
3472,1148,25,3,497.62,97.92,1394.94
3473,1149,30,3,126.62,14.37,365.49
3474,1149,36,1,103.88,5.52,98.36
3475,1149,38,2,462.4,58.09,866.71
3476,1149,18,2,168.84,20.1,317.58
3477,1150,12,2,431.78,65.64,797.92
3478,1150,8,1,205.71,1.69,204.02
3479,1151,18,1,168.84,30.1,138.74
3480,1151,9,3,251.82,3.02,752.44
3481,1151,7,1,78.42,5.3,73.12
3482,1151,28,3,44.79,6.45,127.92
3483,1151,14,2,153.82,13.22,294.42
3484,1152,16,3,457.19,53.41,1318.16
3485,1152,10,1,317.45,10.91,306.54
3486,1152,2,2,142.27,5.78,278.76
3487,1153,18,2,168.84,7.46,330.22
3488,1153,32,2,241.76,29.48,454.04
3489,1153,8,1,205.71,37.75,167.96
3490,1153,7,2,78.42,1.68,155.16
3491,1153,16,1,457.19,61.37,395.82
3492,1154,15,1,477.37,39,438.37
3493,1154,7,2,78.42,6.94,149.9
3494,1155,18,2,168.84,10.88,326.8
3495,1155,14,2,153.82,15.61,292.03
3496,1155,32,2,241.76,40.53,442.99
3497,1155,28,3,44.79,1.84,132.53
3498,1155,34,1,211.44,29.75,181.69
3499,1156,14,2,153.82,7.65,299.99
3500,1156,21,2,248.14,44.59,451.69
3501,1156,23,2,437.49,52.54,822.44
3502,1156,26,2,231.23,44.43,418.03
3503,1157,25,3,497.62,34.35,1458.51
3504,1158,28,1,44.79,2.41,42.38
3505,1158,6,2,254.62,24.37,484.87
3506,1158,17,1,193.22,8.47,184.75
3507,1158,23,3,437.49,56.44,1256.03
3508,1159,24,3,380.08,69.62,1070.62
3509,1159,4,1,25.73,3.17,22.56
3510,1159,15,3,477.37,4.78,1427.33
3511,1159,6,1,254.62,26.75,227.87
3512,1160,28,1,44.79,2.05,42.74
3513,1160,18,2,168.84,5.63,332.05
3514,1161,19,2,440.57,83,798.14
3515,1161,36,1,103.88,4.91,98.97
3516,1162,18,1,168.84,18.03,150.81
3517,1163,10,1,317.45,15.6,301.85
3518,1163,35,1,207.28,13.49,193.79
3519,1164,33,3,57.5,10.29,162.21
3520,1165,10,2,317.45,36.43,598.47
3521,1165,9,2,251.82,23.29,480.35
3522,1165,16,2,457.19,16.01,898.37
3523,1165,39,1,329.55,47.02,282.53
3524,1166,9,3,251.82,40.23,715.23
3525,1166,1,3,367.27,55.4,1046.41
3526,1166,19,3,440.57,47.71,1274
3527,1166,30,2,126.62,22.51,230.73
3528,1167,26,3,231.23,39.68,654.01
3529,1167,17,1,193.22,31.1,162.12
3530,1167,34,1,211.44,3.1,208.34
3531,1167,27,2,175.66,29.58,321.74
3532,1167,11,1,196.99,23.81,173.18
3533,1168,2,1,142.27,21.35,120.92
3534,1168,21,1,248.14,21.61,226.53
3535,1168,32,3,241.76,36.28,689
3536,1169,26,1,231.23,41.64,189.59
3537,1169,16,2,457.19,23.13,891.25
3538,1169,10,2,317.45,29.61,605.29
3539,1170,4,2,25.73,1.92,49.54
3540,1170,16,2,457.19,42.53,871.85
3541,1170,10,2,317.45,56.32,578.58
3542,1170,7,2,78.42,1.23,155.61
3543,1171,5,2,42.43,7.82,77.04
3544,1171,23,1,437.49,0.97,436.52
3545,1171,22,1,333.28,9.73,323.55
3546,1171,13,3,443.55,49.82,1280.83
3547,1172,24,3,380.08,34.99,1105.25
3548,1172,2,3,142.27,9.29,417.52
3549,1172,29,2,453.66,4.62,902.7
3550,1172,26,3,231.23,27.08,666.61
3551,1172,22,2,333.28,50.56,616
3552,1173,37,2,99.91,13.2,186.62
3553,1173,33,2,57.5,8.41,106.59
3554,1173,5,3,42.43,2.27,125.02
3555,1173,10,1,317.45,48.39,269.06
3556,1173,25,1,497.62,9.27,488.35
3557,1174,3,2,386.47,0.94,772
3558,1175,27,2,175.66,19.22,332.1
3559,1175,10,2,317.45,62.88,572.02
3560,1176,31,2,74.83,13.7,135.96
3561,1176,5,1,42.43,7.85,34.58
3562,1176,15,2,477.37,10.91,943.83
3563,1177,37,3,99.91,13.29,286.44
3564,1177,36,3,103.88,3.23,308.41
3565,1177,22,3,333.28,55.68,944.16
3566,1178,15,2,477.37,46.15,908.59
3567,1178,2,2,142.27,26.75,257.79
3568,1179,20,1,128.03,21.62,106.41
3569,1179,17,1,193.22,34.04,159.18
3570,1179,7,1,78.42,7.28,71.14
3571,1179,10,1,317.45,58.8,258.65
3572,1179,36,3,103.88,11.26,300.38
3573,1180,22,3,333.28,32.07,967.77
3574,1180,20,3,128.03,1.7,382.39
3575,1180,6,2,254.62,47.16,462.08
3576,1180,16,1,457.19,39.83,417.36
3577,1180,11,2,196.99,6.07,387.91
3578,1181,20,1,128.03,12.46,115.57
3579,1182,16,1,457.19,54.68,402.51
3580,1182,19,3,440.57,33.21,1288.5
3581,1182,11,1,196.99,3.97,193.02
3582,1182,22,1,333.28,53.07,280.21
3583,1183,10,1,317.45,0.13,317.32
3584,1184,23,1,437.49,14.46,423.03
3585,1184,37,2,99.91,6.6,193.22
3586,1184,6,1,254.62,50.74,203.88
3587,1185,32,2,241.76,29.76,453.76
3588,1185,7,3,78.42,1.12,234.14
3589,1185,18,3,168.84,9.61,496.91
3590,1185,38,1,462.4,42.76,419.64
3591,1186,7,1,78.42,6.17,72.25
3592,1186,32,2,241.76,32.15,451.37
3593,1186,39,3,329.55,31.15,957.5
3594,1186,15,2,477.37,34.25,920.49
3595,1186,19,3,440.57,27,1294.71
3596,1187,20,1,128.03,6.16,121.87
3597,1187,21,1,248.14,34.9,213.24
3598,1188,10,1,317.45,63.38,254.07
3599,1189,21,3,248.14,23.9,720.52
3600,1189,38,2,462.4,11.34,913.46
3601,1189,16,3,457.19,61.11,1310.46
3602,1190,31,2,74.83,2.34,147.32
3603,1190,3,1,386.47,26.67,359.8
3604,1191,32,3,241.76,46.73,678.55
3605,1191,30,3,126.62,21.84,358.02
3606,1192,21,1,248.14,47.36,200.78
3607,1192,37,2,99.91,1.86,197.96
3608,1192,12,2,431.78,12.8,850.76
3609,1192,1,1,367.27,17.63,349.64
3610,1193,27,1,175.66,22.19,153.47
3611,1193,3,3,386.47,26.51,1132.9
3612,1194,33,2,57.5,7.82,107.18
3613,1194,13,3,443.55,66,1264.65
3614,1194,14,2,153.82,16.33,291.31
3615,1194,10,3,317.45,63.09,889.26
3616,1195,30,3,126.62,14.97,364.89
3617,1196,22,3,333.28,41.8,958.04
3618,1196,2,1,142.27,13.5,128.77
3619,1196,27,2,175.66,32.64,318.68
3620,1197,15,1,477.37,63.82,413.55
3621,1197,29,3,453.66,23.06,1337.92
3622,1197,17,2,193.22,0.17,386.27
3623,1197,20,1,128.03,1.04,126.99
3624,1197,3,2,386.47,18.47,754.47
3625,1198,27,3,175.66,1.8,525.18
3626,1198,2,3,142.27,6.07,420.74
3627,1198,33,3,57.5,6.35,166.15
3628,1198,20,1,128.03,21.9,106.13
3629,1198,39,2,329.55,36.96,622.14
3630,1199,6,1,254.62,5.06,249.56
3631,1199,22,3,333.28,48.73,951.11
3632,1199,16,1,457.19,60.12,397.07
3633,1199,31,3,74.83,3.85,220.64
3634,1200,24,2,380.08,23.53,736.63
3635,1200,7,3,78.42,10.85,224.41
3636,1201,18,1,168.84,3.83,165.01
3637,1202,31,3,74.83,9.19,215.3
3638,1203,12,3,431.78,81.6,1213.74
3639,1203,25,3,497.62,1.81,1491.05
3640,1203,13,3,443.55,71.36,1259.29
3641,1204,10,1,317.45,33.15,284.3
3642,1204,22,3,333.28,35.65,964.19
3643,1205,25,3,497.62,77.22,1415.64
3644,1205,28,2,44.79,1.9,87.68
3645,1205,7,1,78.42,9.74,68.68
3646,1206,32,2,241.76,18.73,464.79
3647,1206,36,3,103.88,7.66,303.98
3648,1207,1,2,367.27,1.26,733.28
3649,1207,37,3,99.91,18.66,281.07
3650,1208,6,3,254.62,28.59,735.27
3651,1208,9,1,251.82,29.86,221.96
3652,1208,7,2,78.42,7.75,149.09
3653,1208,39,3,329.55,47.84,940.81
3654,1209,16,2,457.19,26.83,887.55
3655,1209,20,1,128.03,1.41,126.62
3656,1209,35,2,207.28,27.56,387
3657,1210,22,3,333.28,24.25,975.59
3658,1210,27,2,175.66,10.83,340.49
3659,1210,5,2,42.43,3.45,81.41
3660,1211,39,2,329.55,20.98,638.12
3661,1211,7,1,78.42,2.86,75.56
3662,1211,24,1,380.08,44.26,335.82
3663,1211,8,1,205.71,9.53,196.18
3664,1211,17,2,193.22,12.04,374.4
3665,1212,37,2,99.91,15.03,184.79
3666,1212,35,1,207.28,12.93,194.35
3667,1212,20,2,128.03,2.38,253.68
3668,1212,36,2,103.88,5.59,202.17
3669,1212,7,1,78.42,2.15,76.27
3670,1213,24,2,380.08,12.07,748.09
3671,1213,26,3,231.23,41.39,652.3
3672,1213,35,1,207.28,3.4,203.88
3673,1213,7,1,78.42,2.9,75.52
3674,1214,31,1,74.83,10.91,63.92
3675,1215,34,2,211.44,24.39,398.49
3676,1216,16,1,457.19,75.44,381.75
3677,1216,4,2,25.73,1.77,49.69
3678,1216,28,2,44.79,8.72,80.86
3679,1216,14,2,153.82,28.02,279.62
3680,1216,25,2,497.62,26.81,968.43
3681,1217,32,1,241.76,36.11,205.65
3682,1217,1,3,367.27,9.42,1092.39
3683,1217,8,1,205.71,33.51,172.2
3684,1217,26,3,231.23,5.55,688.14
3685,1217,38,3,462.4,23.01,1364.19
3686,1218,5,3,42.43,3.35,123.94
3687,1219,14,3,153.82,3.41,458.05
3688,1220,14,1,153.82,22.28,131.54
3689,1220,29,1,453.66,78.83,374.83
3690,1220,10,2,317.45,62.05,572.85
3691,1221,10,2,317.45,22.42,612.48
3692,1221,14,3,153.82,26.4,435.06
3693,1222,28,1,44.79,3.88,40.91
3694,1222,4,1,25.73,0.32,25.41
3695,1222,17,1,193.22,28.92,164.3
3696,1223,19,1,440.57,24.98,415.59
3697,1224,5,3,42.43,1.9,125.39
3698,1224,38,1,462.4,63.67,398.73
3699,1224,30,2,126.62,21.26,231.98
3700,1224,23,2,437.49,23.59,851.39
3701,1224,20,2,128.03,5.65,250.41
3702,1225,25,3,497.62,92.95,1399.91
3703,1225,15,1,477.37,25.56,451.81
3704,1225,36,2,103.88,10.85,196.91
3705,1225,33,3,57.5,1.14,171.36
3706,1226,37,1,99.91,4.82,95.09
3707,1227,37,1,99.91,19.16,80.75
3708,1227,34,2,211.44,32.5,390.38
3709,1227,12,3,431.78,36.25,1259.09
3710,1227,32,2,241.76,0.07,483.45
3711,1227,1,1,367.27,13.76,353.51
3712,1228,38,3,462.4,77.86,1309.34
3713,1228,13,3,443.55,50.14,1280.51
3714,1228,26,2,231.23,4.44,458.02
3715,1229,3,2,386.47,58.66,714.28
3716,1229,22,3,333.28,22.23,977.61
3717,1229,23,1,437.49,37.7,399.79
3718,1230,9,2,251.82,20.77,482.87
3719,1230,15,3,477.37,6.93,1425.18
3720,1230,27,3,175.66,34.77,492.21
3721,1230,3,3,386.47,34.11,1125.3
3722,1230,14,1,153.82,6.79,147.03
3723,1231,17,1,193.22,35.48,157.74
3724,1232,29,3,453.66,10.78,1350.2
3725,1232,14,2,153.82,24.34,283.3
3726,1232,6,3,254.62,38.01,725.85
3727,1232,22,1,333.28,2.94,330.34
3728,1232,16,3,457.19,25.34,1346.23
3729,1233,27,1,175.66,3.12,172.54
3730,1233,22,3,333.28,15.29,984.55
3731,1234,23,3,437.49,14.38,1298.09
3732,1234,29,3,453.66,8.85,1352.13
3733,1234,36,3,103.88,11.88,299.76
3734,1235,15,3,477.37,17.13,1414.98
3735,1235,3,1,386.47,15.28,371.19
3736,1236,15,3,477.37,87.1,1345.01
3737,1236,9,1,251.82,18.47,233.35
3738,1236,3,2,386.47,64.52,708.42
3739,1236,8,2,205.71,6.33,405.09
3740,1237,1,3,367.27,12.86,1088.95
3741,1237,11,2,196.99,4.28,389.7
3742,1237,24,1,380.08,16.1,363.98
3743,1237,3,1,386.47,32.08,354.39
3744,1238,36,1,103.88,17.22,86.66
3745,1238,34,3,211.44,22.53,611.79
3746,1238,38,3,462.4,19.94,1367.26
3747,1238,22,2,333.28,28.32,638.24
3748,1238,29,3,453.66,75.91,1285.07
3749,1239,14,2,153.82,23.77,283.87
3750,1239,2,2,142.27,26.38,258.16
3751,1239,13,3,443.55,10.23,1320.42
3752,1239,26,3,231.23,5.86,687.83
3753,1239,19,1,440.57,20.24,420.33
3754,1240,26,3,231.23,8.31,685.38
3755,1240,38,1,462.4,73.89,388.51
3756,1240,9,1,251.82,45.73,206.09
3757,1240,4,3,25.73,4.42,72.77
3758,1241,6,2,254.62,16.91,492.33
3759,1241,22,1,333.28,55.2,278.08
3760,1241,34,1,211.44,18.09,193.35
3761,1241,35,1,207.28,5.79,201.49
3762,1241,17,1,193.22,27,166.22
3763,1242,5,3,42.43,6.45,120.84
3764,1242,28,2,44.79,1.47,88.11
3765,1242,35,2,207.28,41.16,373.4
3766,1242,6,2,254.62,1.53,507.71
3767,1243,2,1,142.27,9.18,133.09
3768,1244,31,2,74.83,11.73,137.93
3769,1244,7,3,78.42,10.16,225.1
3770,1245,25,3,497.62,28.85,1464.01
3771,1245,8,2,205.71,10.73,400.69
3772,1245,33,1,57.5,6.28,51.22
3773,1246,34,2,211.44,21.2,401.68
3774,1246,5,1,42.43,2.67,39.76
3775,1246,10,2,317.45,2.56,632.34
3776,1246,12,2,431.78,40.36,823.2
3777,1247,16,3,457.19,31.23,1340.34
3778,1247,25,2,497.62,72.05,923.19
3779,1247,23,2,437.49,46.38,828.6
3780,1248,10,2,317.45,23.46,611.44
3781,1248,18,1,168.84,12.37,156.47
3782,1248,33,1,57.5,9.03,48.47
3783,1248,15,2,477.37,69.66,885.08
3784,1249,14,3,153.82,17.17,444.29
3785,1249,16,3,457.19,32.47,1339.1
3786,1249,27,1,175.66,27.13,148.53
3787,1249,39,3,329.55,62.82,925.83
3788,1250,4,2,25.73,4.13,47.33
3789,1251,8,3,205.71,30.17,586.96
3790,1251,36,3,103.88,3.69,307.95
3791,1251,34,2,211.44,21.08,401.8
3792,1251,1,1,367.27,37.88,329.39
3793,1251,17,2,193.22,27.75,358.69
3794,1252,16,1,457.19,63.7,393.49
3795,1252,10,3,317.45,43.04,909.31
3796,1252,5,3,42.43,1.45,125.84
3797,1253,11,2,196.99,29.8,364.18
3798,1253,2,1,142.27,10.48,131.79
3799,1253,16,3,457.19,77.27,1294.3
3800,1254,6,2,254.62,14.85,494.39
3801,1254,30,3,126.62,9.87,369.99
3802,1254,3,2,386.47,73.13,699.81
3803,1255,26,3,231.23,31.25,662.44
3804,1255,15,2,477.37,51.89,902.85
3805,1256,6,2,254.62,19.21,490.03
3806,1257,34,2,211.44,10.21,412.67
3807,1257,33,3,57.5,5.76,166.74
3808,1257,2,1,142.27,23.63,118.64
3809,1257,15,2,477.37,31.65,923.09
3810,1257,7,1,78.42,7.3,71.12
3811,1258,3,2,386.47,18.46,754.48
3812,1258,19,1,440.57,18.41,422.16
3813,1258,4,2,25.73,1,50.46
3814,1259,26,3,231.23,10.26,683.43
3815,1260,30,3,126.62,24.71,355.15
3816,1260,34,1,211.44,25.09,186.35
3817,1260,8,3,205.71,27.93,589.2
3818,1260,35,2,207.28,8.99,405.57
3819,1260,4,2,25.73,3.31,48.15
3820,1261,6,3,254.62,38.77,725.09
3821,1262,33,1,57.5,0.12,57.38
3822,1262,27,1,175.66,7.33,168.33
3823,1262,36,1,103.88,20.72,83.16
3824,1262,34,1,211.44,24.78,186.66
3825,1263,9,3,251.82,19,736.46
3826,1263,39,2,329.55,41.97,617.13
3827,1263,34,2,211.44,11.16,411.72
3828,1263,1,2,367.27,60.46,674.08
3829,1263,16,3,457.19,10.95,1360.62
3830,1264,26,3,231.23,36.63,657.06
3831,1264,24,1,380.08,67.34,312.74
3832,1265,19,3,440.57,42.06,1279.65
3833,1265,7,1,78.42,9.2,69.22
3834,1265,35,2,207.28,8.07,406.49
3835,1265,15,3,477.37,15.05,1417.06
3836,1265,26,1,231.23,28.05,203.18
3837,1266,18,1,168.84,8.62,160.22
3838,1266,22,1,333.28,46.35,286.93
3839,1266,27,3,175.66,10.33,516.65
3840,1266,5,3,42.43,4.55,122.74
3841,1267,26,3,231.23,4.44,689.25
3842,1267,28,3,44.79,1.15,133.22
3843,1267,3,1,386.47,72.57,313.9
3844,1267,34,1,211.44,36.99,174.45
3845,1268,26,2,231.23,7.12,455.34
3846,1268,39,2,329.55,4.79,654.31
3847,1268,6,3,254.62,10.84,753.02
3848,1268,2,1,142.27,21.84,120.43
3849,1269,33,3,57.5,1.25,171.25
3850,1269,36,3,103.88,17.61,294.03
3851,1269,12,2,431.78,65.89,797.67
3852,1269,28,3,44.79,8.08,126.29
3853,1270,8,1,205.71,12.51,193.2
3854,1271,20,3,128.03,23.37,360.72
3855,1271,16,3,457.19,81.72,1289.85
3856,1271,31,1,74.83,6.1,68.73
3857,1272,4,1,25.73,3.43,22.3
3858,1273,33,2,57.5,11.42,103.58
3859,1274,37,3,99.91,19.89,279.84
3860,1274,12,2,431.78,50.34,813.22
3861,1274,2,1,142.27,11.46,130.81
3862,1275,25,1,497.62,88.49,409.13
3863,1275,19,2,440.57,12.79,868.35
3864,1275,36,2,103.88,12.04,195.72
3865,1275,39,3,329.55,62.74,925.91
3866,1275,30,1,126.62,3.72,122.9
3867,1276,20,1,128.03,21.49,106.54
3868,1276,37,1,99.91,5.88,94.03
3869,1276,13,1,443.55,68.86,374.69
3870,1276,12,2,431.78,34.91,828.65
3871,1276,7,3,78.42,15.07,220.19
3872,1277,10,2,317.45,61.73,573.17
3873,1277,26,1,231.23,29.69,201.54
3874,1277,8,1,205.71,30.83,174.88
3875,1277,30,2,126.62,14.22,239.02
3876,1278,24,1,380.08,63.55,316.53
3877,1278,16,2,457.19,75.71,838.67
3878,1278,34,2,211.44,40.6,382.28
3879,1278,9,3,251.82,5.93,749.53
3880,1278,36,1,103.88,18.75,85.13
3881,1279,10,3,317.45,9.31,943.04
3882,1279,26,3,231.23,12.3,681.39
3883,1279,38,3,462.4,35.37,1351.83
3884,1279,23,2,437.49,30.16,844.82
3885,1279,35,3,207.28,3.02,618.82
3886,1280,28,3,44.79,2.81,131.56
3887,1280,7,2,78.42,15.38,141.46
3888,1280,10,1,317.45,16,301.45
3889,1280,13,1,443.55,68.95,374.6
3890,1281,20,1,128.03,12.25,115.78
3891,1281,33,1,57.5,0.01,57.49
3892,1281,18,3,168.84,28.78,477.74
3893,1281,3,2,386.47,46.41,726.53
3894,1281,2,2,142.27,1.78,282.76
3895,1282,5,3,42.43,1.64,125.65
3896,1282,6,3,254.62,17.05,746.81
3897,1283,39,1,329.55,29.87,299.68
3898,1283,5,1,42.43,7.32,35.11
3899,1283,21,3,248.14,9.72,734.7
3900,1284,4,1,25.73,3.28,22.45
3901,1284,24,2,380.08,1.28,758.88
3902,1285,26,3,231.23,43.61,650.08
3903,1285,11,1,196.99,28.6,168.39
3904,1285,4,2,25.73,3.45,48.01
3905,1286,32,3,241.76,30.24,695.04
3906,1287,39,3,329.55,44.47,944.18
3907,1287,5,2,42.43,0.57,84.29
3908,1287,17,1,193.22,7.67,185.55
3909,1287,2,2,142.27,6.6,277.94
3910,1287,26,1,231.23,44.13,187.1
3911,1288,26,3,231.23,42.88,650.81
3912,1288,7,2,78.42,0.17,156.67
3913,1288,30,1,126.62,17.17,109.45
3914,1289,8,3,205.71,40.3,576.83
3915,1289,15,2,477.37,12.64,942.1
3916,1289,28,2,44.79,4.89,84.69
3917,1289,16,2,457.19,34.38,880
3918,1290,19,3,440.57,84.7,1237.01
3919,1290,20,3,128.03,8.27,375.82
3920,1290,17,1,193.22,33.39,159.83
3921,1290,38,2,462.4,47.19,877.61
3922,1290,4,1,25.73,2.22,23.51
3923,1291,7,3,78.42,1.7,233.56
3924,1291,26,1,231.23,41.85,189.38
3925,1291,31,3,74.83,11.84,212.65
3926,1292,1,1,367.27,46.94,320.33
3927,1293,17,2,193.22,6.63,379.81
3928,1293,34,3,211.44,14.38,619.94
3929,1294,15,3,477.37,16.92,1415.19
3930,1294,35,3,207.28,41.29,580.55
3931,1294,16,2,457.19,2.67,911.71
3932,1294,8,1,205.71,23.55,182.16
3933,1295,35,2,207.28,29.02,385.54
3934,1295,28,2,44.79,7.71,81.87
3935,1295,26,2,231.23,10.91,451.55
3936,1295,8,2,205.71,21.32,390.1
3937,1295,30,1,126.62,21.78,104.84
3938,1296,6,1,254.62,11.4,243.22
3939,1296,11,2,196.99,12.92,381.06
3940,1297,1,2,367.27,68.83,665.71
3941,1297,22,3,333.28,17.66,982.18
3942,1297,35,3,207.28,6.23,615.61
3943,1298,9,3,251.82,48.09,707.37
3944,1298,21,3,248.14,29.31,715.11
3945,1298,37,3,99.91,5.37,294.36
3946,1298,26,2,231.23,28.83,433.63
3947,1298,30,3,126.62,7.31,372.55
3948,1299,3,1,386.47,73.54,312.93
3949,1299,22,3,333.28,48.63,951.21
3950,1300,17,3,193.22,13.05,566.61
3951,1300,33,3,57.5,7.01,165.49
3952,1300,19,3,440.57,55.47,1266.24
3953,1300,9,3,251.82,4.23,751.23
3954,1300,20,2,128.03,11.57,244.49
3955,1301,6,3,254.62,20.45,743.41
3956,1301,23,2,437.49,41.79,833.19
3957,1301,12,3,431.78,66.42,1228.92
3958,1301,16,3,457.19,17.08,1354.49
3959,1302,5,3,42.43,1.27,126.02
3960,1302,30,3,126.62,14.55,365.31
3961,1302,32,2,241.76,24.46,459.06
3962,1302,35,3,207.28,35.05,586.79
3963,1302,25,1,497.62,31.86,465.76
3964,1303,35,2,207.28,28.25,386.31
3965,1304,24,3,380.08,20.47,1119.77
3966,1304,4,1,25.73,3.41,22.32
3967,1305,22,3,333.28,8.32,991.52
3968,1305,30,2,126.62,22.79,230.45
3969,1305,37,1,99.91,15.55,84.36
3970,1305,3,2,386.47,65.89,707.05
3971,1305,2,2,142.27,7.15,277.39
3972,1306,23,1,437.49,55.85,381.64
3973,1306,19,3,440.57,83.85,1237.86
3974,1307,13,3,443.55,82.9,1247.75
3975,1307,35,2,207.28,16.79,397.77
3976,1308,22,3,333.28,11.46,988.38
3977,1308,31,3,74.83,3.32,221.17
3978,1308,12,3,431.78,19.19,1276.15
3979,1308,25,3,497.62,60.5,1432.36
3980,1308,11,3,196.99,14.58,576.39
3981,1309,24,2,380.08,72.69,687.47
3982,1309,2,3,142.27,9.23,417.58
3983,1309,32,3,241.76,15.49,709.79
3984,1309,34,2,211.44,32.69,390.19
3985,1310,20,3,128.03,22.89,361.2
